4.5,67.75,67.75,56,9.75,95.5,-3,-3,-2.5,13,2,35,5.4,5.4,1.8,5.4,1.8
5.4,40.25,66.75,55,100,96.5,-2,-2,-2,25,2,35,9,5.4,1.8,NaN,1.8
5.4,39.25,65.75,53.5,100,97.5,-2,-2,-3,25,2,35,9,5.4,1.8,NaN,1.8
5.4,37.75,64.75,52.5,100,98.5,-3,-2,-2,25,2,35,9,5.4,1.8,NaN,1.8
5.4,35.75,63.75,51,100,99.5,-4,-2,-3,25,2,35,9,5.4,1.8,NaN,1.8
5.4,33.25,62.75,50,100,100,-5,-2,-2,25,25,35,9,5.4,1.8,NaN,NaN
5.4,30.25,61.75,49,100,100,-6,-2,-2,25,25,35,9,5.4,1.8,NaN,NaN
5.4,26.75,60.75,48,100,100,-7,-2,-2,25,25,35,9,5.4,1.8,NaN,NaN
5.4,22.75,59.75,47,100,100,-8,-2,-2,25,25,35,9,5.4,1.8,NaN,NaN
5.4,18.25,58.75,46,100,100,-9,-2,-2,25,25,35,9,5.4,1.8,NaN,NaN
5.4,13.25,57.75,45,100,100,-10,-2,-2,25,25,35,9,5.4,1.8,NaN,NaN
5.4,7.75,56.75,44,100,100,-11,-2,-2,25,25,35,9,5.4,1.8,NaN,NaN
5.4,1.75,55.75,43,100,100,-12,-2,-2,25,25,35,9,5.4,1.8,NaN,NaN
5.4,49.75,54.75,42,4.5,100,-6,-2,-2,12.5,25,35,9,5.4,1.8,9,NaN
5.4,47.25,53.75,41,11,100,-5,-2,-2,13,25,35,9,5.4,1.8,9,NaN
5.4,45.25,52.75,40,17.75,100,-4,-2,-2,13.5,25,35,9,5.4,1.8,9,NaN
5.4,43.75,51.75,39,25,100,-3,-2,-2,14.5,25,35,9,5.4,1.8,9,NaN
5.4,42.25,50.75,38,31.75,100,-3,-2,-2,13.5,25,35,9,5.4,1.8,9,NaN
5.4,40.75,49.75,37,38,100,-3,-2,-2,12.5,25,35,9,5.4,1.8,9,NaN
5.4,39,48.75,36,43.75,100,-3.5,-2,-2,11.5,25,35,9,5.4,1.8,9,NaN
5.4,36.75,47.75,35,49,100,-4.5,-2,-2,10.5,25,35,9,5.4,1.8,9,NaN
5.4,34.5,46.75,34,53.75,100,-4.5,-2,-2,9.5,25,35,9,5.4,1.8,9,NaN
5.4,31.75,45.75,33,58,100,-5.5,-2,-2,8.5,25,35,9,5.4,1.8,9,NaN
5.4,28.75,44.5,32,61.75,100,-6,-2.5,-2,7.5,25,35,9,5.4,1.8,9,NaN
5.4,26,43.25,31,65,100,-5.5,-2.5,-2,6.5,25,35,9,5.4,1.8,9,NaN
5.4,23.25,41.75,30,67.75,100,-5.5,-3,-2,5.5,25,35,9,5.4,1.8,9,NaN
5.4,20,40.75,29,70,100,-6.5,-2,-2,4.5,25,35,9,5.4,1.8,9,NaN
5.4,16.5,39.75,28,72,100,-7,-2,-2,4,25,35,9,5.4,1.8,9,NaN
5.4,13,38.75,27,73.75,100,-7,-2,-2,3.5,25,35,9,5.4,1.8,9,NaN
5.4,9.5,37.75,26,75,100,-7,-2,-2,2.5,25,35,9,5.4,1.8,9,NaN
5.4,6,36.5,25,76,100,-7,-2.5,-2,2,25,35,9,5.4,1.8,9,NaN
5.4,2,35.25,24,77,100,-8,-2.5,-2,2,25,35,9,5.4,1.8,9,NaN
5.4,46.5,33.5,23,1.5,100,-19,-3.5,-2,7,25,35,9,5.4,1.8,9,NaN
5.4,36.5,31.25,22,5.5,100,-20,-4.5,-2,8,25,35,9,5.4,1.8,9,NaN
5.4,26.75,28.5,20.75,10,100,-19.5,-5.5,-2.5,9,25,35,9,5.4,1.8,9,NaN
5.4,16.5,25.25,19.75,15,100,-20.5,-6.5,-2,10,25,35,9,5.4,1.8,9,NaN
5.4,6.75,21.5,18.75,20.5,100,-19.5,-7.5,-2,11,25,35,9,5.4,1.8,9,NaN
6.75,65,17.25,17.25,2.5,100,-2,-8.5,-8.5,18.5,25,35,9,5.4,5.4,9,NaN
8.1,64,64,12.5,12.25,100,-2,-2,-9.5,19.5,25,35,9,9,5.4,9,NaN
9,100,63,7.25,100,100,25,-2,-10.5,25,25,35,NaN,9,5.4,NaN,NaN
9,100,62,1,100,100,25,-2,-23.5,25,25,35,NaN,9,5.4,NaN,NaN
9,100,61,35,100,4.75,25,-2,-12.5,25,12.5,35,NaN,9,5.4,NaN,5.4
9,100,60,29.25,100,11.5,25,-2,-11.5,25,13.5,35,NaN,9,5.4,NaN,5.4
9,100,59,24,100,18.75,25,-2,-10.5,25,14.5,35,NaN,9,5.4,NaN,5.4
9,100,58,19.25,100,25.5,25,-2,-9.5,25,13.5,35,NaN,9,5.4,NaN,5.4
9,100,57,15,100,32.5,25,-2,-8.5,25,14,35,NaN,9,5.4,NaN,5.4
9,100,56,11.25,100,39.25,25,-2,-7.5,25,13.5,35,NaN,9,5.4,NaN,5.4
9,100,55,8,100,46.5,25,-2,-6.5,25,14.5,35,NaN,9,5.4,NaN,5.4
9,100,54,5.25,100,53.5,25,-2,-5.5,25,14,35,NaN,9,5.4,NaN,5.4
9,100,53,3,100,60.25,25,-2,-4.5,25,13.5,35,NaN,9,5.4,NaN,5.4
9,100,52,1.25,100,67.5,25,-2,-3.5,25,14.5,35,NaN,9,5.4,NaN,5.4
9,100,51,0,100,74.25,25,-2,-2.5,25,13.5,35,NaN,9,5.4,NaN,5.4
9,100,50,100,100,1,25,-2,25,25,2,35,NaN,9,NaN,NaN,5.4
9,100,49,100,100,2,25,-2,25,25,2,35,NaN,9,NaN,NaN,5.4
9,100,48,100,100,3,25,-2,25,25,2,35,NaN,9,NaN,NaN,5.4
9,100,47,100,100,4,25,-2,25,25,2,35,NaN,9,NaN,NaN,5.4
9,100,46,100,100,5,25,-2,25,25,2,35,NaN,9,NaN,NaN,5.4
9,100,45,100,100,6,25,-2,25,25,2,35,NaN,9,NaN,NaN,5.4
9,100,44,99.5,100,7,25,-2,-4,25,2,35,NaN,9,5.4,NaN,5.4
9,100,43,97,100,8,25,-2,-5,25,2,35,NaN,9,5.4,NaN,5.4
7.65,42,42,94,100,9,-2,-2,-6,25,2,35,9,9,5.4,NaN,5.4
6.3,41,90.5,90.5,100,10.5,-2,-7,-7,25,3,35,9,5.4,5.4,NaN,5.4
5.4,40,86.5,48.5,100,21.25,-2,-8,-3,25,3,35,9,5.4,1.8,NaN,1.8
5.4,39,82,47,100,22.75,-2,-9,-3,25,3,35,9,5.4,1.8,NaN,1.8
5.4,38,77,46,100,23.75,-2,-10,-2,25,2,35,9,5.4,1.8,NaN,1.8
5.4,36.5,71.5,44.75,100,24.75,-3,-11,-2.5,25,2,35,9,5.4,1.8,NaN,1.8
4.05,65.5,65.5,43.75,25.5,26,-12,-12,-2,8,2.5,35,5.4,5.4,1.8,5.4,1.8
2.7,56,42.75,42.75,29,27.75,-23.5,-2,-2,7,3.5,35,5.4,1.8,1.8,5.4,1.8
1.8,43.75,41.75,100,32,100,-24.5,-2,25,6,25,35,5.4,1.8,NaN,5.4,NaN
1.8,31.25,40.25,100,35.5,100,-25,-3,25,7,25,35,5.4,1.8,NaN,5.4,NaN
1.8,18.75,39,100,38.5,100,-25,-2.5,25,6,25,35,5.4,1.8,NaN,5.4,NaN
1.8,6.25,37.25,100,42,100,-25,-3.5,25,7,25,35,5.4,1.8,NaN,5.4,NaN
1.8,21.5,35,100,6,100,-15,-4.5,25,24.5,25,35,5.4,1.8,NaN,5.4,NaN
1.8,13.5,32.25,100,18.75,100,-16,-5.5,25,25.5,25,35,5.4,1.8,NaN,5.4,NaN
1.8,6,29,100,31,100,-15,-6.5,25,24.5,25,35,5.4,1.8,NaN,5.4,NaN
1.8,77.25,25.25,100,1,100,-2,-7.5,25,14,25,35,5.4,1.8,NaN,5.4,NaN
3.15,75.75,21,21,7.5,54,-3,-8.5,-8.5,13,5.5,35,5.4,1.8,1.8,5.4,1.8
4.5,73.75,73.75,16.25,14.5,57,-4,-4,-9.5,14,6,35,5.4,5.4,1.8,5.4,1.8
5.4,45.5,71.75,11,2.5,59.5,-7,-4,-10.5,11.5,5,35,9,5.4,1.8,9,1.8
5.4,42.5,70.25,5.25,8.5,62.5,-6,-3,-11.5,12,6,35,9,5.4,1.8,9,1.8
5.4,40,68.75,45.25,14,1,-5,-3,-10,11,12.5,35,9,5.4,1.8,9,1.8
5.4,38,67.75,40.75,19.75,7.75,-4,-2,-9,11.5,13.5,35,9,5.4,1.8,9,1.8
5.4,36.5,66.25,36.75,25.75,14.25,-3,-3,-8,12,13,35,9,5.4,1.8,9,1.8
5.4,35.5,65,33.25,31.75,21,-2,-2.5,-7,12,13.5,35,9,5.4,1.8,9,1.8
